0.000317	589
0.000316	924
0.000316	519
0.000315	3619
0.000314	531
0.000313	8832
0.000312	1849
0.000312	5447
0.000312	6780
0.000311	792
0.000310	2826
0.000309	5319
0.000309	1181
0.000309	6927
0.000309	8838
0.000309	1380
0.000308	2891
0.000308	967
0.000307	50
0.000307	6191
0.000306	6670
0.000306	3696
0.000305	4069
0.000305	3707
0.000304	1544
0.000304	763
0.000303	535
0.000303	56
0.000302	131
0.000302	3144
0.000302	278
0.000302	436
0.000301	1180
0.000301	899
0.000300	5844
0.000300	5412
0.000300	260
0.000299	174
0.000299	2835
0.000298	837
0.000298	3198
0.000297	9673
0.000297	1328
0.000297	11593
0.000297	11951
0.000297	8438
0.000295	1407
0.000295	8258
0.000294	4622
0.000294	2079
0.000294	509
0.000293	517
0.000293	3394
0.000293	7894
0.000292	5591
0.000291	2033
0.000290	717
0.000290	7175
0.000290	1588
0.000290	2199
0.000288	8064
0.000288	2771
0.000288	4569
0.000288	142
0.000288	41
0.000288	1509
0.000287	8518
0.000287	683
0.000287	1235
0.000287	5227
0.000286	597
0.000286	3427
0.000285	720
0.000285	6969
0.000285	2090
0.000284	1439
0.000284	4715
0.000283	120
0.000283	6652
0.000283	22
0.000283	8857
0.000282	11958
0.000282	7578
0.000282	6657
0.000282	3340
0.000281	682
0.000281	2984
0.000279	6928
0.000279	527
0.000279	3476
0.000279	5619
0.000278	534
0.000278	1165
0.000278	10216
0.000278	8207
0.000276	715
0.000275	14160
0.000275	19520
0.000274	8343
0.000273	16118
0.000272	4703
0.000272	4683
0.000272	107
0.000272	13220
0.000271	4565
0.000271	19521
0.000271	1004
0.000271	5446
0.000270	11120
0.000270	5474
0.000270	1657
0.000270	6175
0.000269	722
0.000268	1244
0.000268	660
0.000266	3118
0.000266	2098
0.000266	335
0.000265	2118
0.000265	9559
0.000265	966
0.000264	2221
0.000264	3189
0.000264	979
0.000264	1491
0.000264	4222
0.000264	11123
0.000263	657
0.000263	648
0.000262	2690
0.000262	8819
0.000261	575
0.000261	13263
0.000261	2994
0.000260	2815
0.000259	3621
0.000259	595
0.000259	1295
0.000259	3730
0.000258	912
0.000258	3022
0.000256	7854
0.000256	532
0.000255	3310
0.000254	8520
0.000254	2171
0.000254	1960
0.000254	2096
0.000254	719
0.000252	770
0.000252	4867
0.000252	66
0.000252	2013
0.000251	965
0.000251	1003
0.000251	1093
0.000251	718
0.000251	3001
0.000251	5408
0.000251	530
0.000251	5398
0.000250	4220
0.000249	8743
0.000248	106
0.000248	5504
0.000248	2276
0.000248	1972
0.000247	4938
0.000246	1841
0.000246	1656
0.000246	6288
0.000246	425
0.000245	150
0.000245	6453
0.000244	915
0.000244	1897
0.000243	7822
0.000243	3175
0.000242	3625
0.000242	642
0.000242	887
0.000242	2570
0.000242	2742
0.000242	615
0.000242	5794
0.000242	4728
0.000241	3176
0.000241	5978
0.000241	681
0.000240	578
0.000240	765
0.000238	1067
0.000238	574
0.000237	5103
0.000237	5679
0.000237	3843
0.000237	659
0.000237	4280
0.000236	1126
0.000236	999
0.000236	2897
0.000236	759
0.000236	195
0.000235	4458
0.000235	5553
0.000235	3398
0.000234	768
0.000234	723
0.000234	491
0.000234	192
0.000233	608
0.000233	3847
0.000233	588
0.000233	4279
0.000233	513
0.000233	111
0.000233	1226
0.000233	1192
0.000232	427
0.000232	563
0.000232	89
0.000232	741
0.000231	6797
0.000231	700
0.000231	329
0.000231	2726
0.000231	1705
0.000230	13403
0.000230	6645
0.000230	606
0.000229	1710
0.000229	5151
0.000229	7662
0.000229	6040
0.000228	4054
0.000228	585
0.000228	664
0.000228	3903
0.000228	2091
0.000228	420
0.000227	511
0.000227	2035
0.000227	1594
0.000227	4462
0.000227	662
0.000227	651
0.000227	661
0.000227	4193
0.000226	678
0.000226	1092
0.000225	702
0.000225	200
0.000225	1708
0.000225	515
0.000225	4252
0.000225	623
0.000225	7762
0.000225	339
0.000225	609
0.000225	514
0.000224	2769
0.000224	5610
0.000224	4927
0.000224	426
0.000223	5119
0.000223	533
0.000223	8156
0.000223	665
0.000222	925
0.000222	941
0.000222	687
0.000222	1625
0.000222	6906
0.000221	4750
0.000221	684
0.000221	1857
0.000221	3425
0.000221	8790
0.000221	801
0.000220	9391
0.000220	2208
0.000220	4516
0.000220	897
0.000219	696
0.000219	2862
0.000219	99
0.000219	1330
0.000219	4726
0.000219	3546
0.000219	6435
0.000219	685
0.000219	1209
0.000219	2792
0.000219	689
0.000218	161
0.000218	612
0.000217	3033
0.000217	516
0.000216	581
0.000216	1239
0.000215	985
0.000215	4009
0.000215	2181
0.000215	1060
0.000214	4373
0.000214	582
0.000214	422
0.000214	580
0.000213	83
0.000213	583
0.000213	1741
0.000213	2089
0.000213	690
0.000213	1371
0.000213	6246
0.000213	13853
0.000212	4847
0.000212	5007
0.000212	4001
0.000212	5454
0.000212	753
0.000212	607
0.000212	2028
0.000211	1997
0.000211	647
0.000211	3969
0.000211	3214
0.000211	686
0.000210	1753
0.000210	1853
0.000210	429
0.000210	4527
0.000210	3913
0.000209	1626
0.000209	3052
0.000209	2206
0.000209	419
0.000209	3701
0.000209	173
0.000208	603
0.000208	16512
0.000208	3270
0.000208	6451
0.000208	868
0.000208	1000
0.000208	1240
0.000208	1682
0.000207	834
0.000207	6632
0.000207	17678
0.000207	3356
0.000207	16958
0.000207	975
0.000206	916
0.000206	1586
0.000206	103
0.000206	996
0.000206	3702
0.000206	4405
0.000206	688
0.000206	613
0.000206	178
0.000205	855
0.000205	5101
0.000205	3563
0.000205	1797
0.000205	4426
0.000204	1589
0.000203	259
0.000203	1583
0.000203	1467
0.000203	5476
0.000202	8870
0.000202	13
0.000202	423
0.000202	2034
0.000202	633
0.000202	1661
0.000202	1061
0.000202	579
0.000202	2193
0.000202	567
0.000201	2764
0.000201	766
0.000201	3375
0.000201	1837
0.000201	610
0.000201	2168
0.000201	3620
0.000201	3554
0.000201	5719
0.000200	2520
0.000200	2191
0.000200	2996
0.000200	13295
0.000199	8371
0.000199	8882
0.000199	2159
0.000199	629
0.000199	2036
0.000199	424
0.000199	2955
0.000199	5461
0.000199	584
0.000198	3405
0.000198	2514
0.000198	2466
0.000197	1759
0.000197	10991
0.000197	3426
0.000197	10453
0.000197	10454
0.000197	1571
0.000197	3965
0.000196	7107
0.000196	2968
0.000196	6955
0.000196	577
0.000196	1740
0.000196	1471
0.000196	931
0.000196	3004
0.000195	3220
0.000195	52
0.000195	2211
0.000195	2825
0.000195	438
0.000195	7467
0.000195	3910
0.000195	666
0.000195	6295
0.000195	4130
0.000194	2178
0.000194	372
0.000194	6707
0.000194	8130
0.000194	17679
0.000194	1472
0.000194	3105
0.000194	2989
0.000193	767
0.000193	3207
0.000193	1742
0.000193	409
0.000193	1096
0.000193	6240
0.000193	3415
0.000192	3906
0.000192	2987
0.000192	4752
0.000192	6548
0.000192	23003
0.000192	1023
0.000191	11645
0.000191	8859
0.000191	342
0.000191	128
0.000191	4299
0.000191	6282
0.000191	956
0.000191	3647
0.000191	6269
0.000191	197
0.000190	4755
0.000190	274
0.000189	12712
0.000189	4226
0.000189	1064
0.000189	2993
0.000189	605
0.000189	5270
0.000188	1186
0.000188	4106
0.000188	4207
0.000188	6483
0.000188	1677
0.000187	4403
0.000187	2800
0.000187	1212
0.000187	2003
0.000187	405
0.000187	1492
0.000187	3533
0.000187	2991
0.000187	764
0.000187	10625
0.000187	4657
0.000186	3925
0.000186	3821
0.000186	1485
0.000186	663
0.000186	5249
0.000186	3540
0.000186	8196
0.000186	3396
0.000186	867
0.000186	3075
0.000186	1135
0.000185	4828
0.000185	4101
0.000185	2296
0.000185	2995
0.000185	15
0.000184	1331
0.000184	3706
0.000184	9867
0.000184	6139
0.000184	6124
0.000184	1996
0.000184	6566
0.000183	551
0.000183	4760
0.000183	1479
0.000183	2985
0.000183	2982
0.000183	2986
0.000183	2992
0.000183	2998
0.000183	2999
0.000183	3005
0.000183	4095
0.000182	2983
0.000182	2997
0.000182	3000
0.000182	3002
0.000182	4409
0.000182	1224
0.000182	70
0.000182	3603
0.000181	1473
0.000181	5696
0.000181	4180
0.000181	4566
0.000181	866
0.000180	214
0.000180	6020
0.000180	3059
0.000180	2730
0.000180	3116
0.000180	15254
0.000179	7825
0.000179	1366
0.000179	957
0.000179	292
0.000179	769
0.000179	1773
0.000179	958
0.000179	6301
0.000178	873
0.000178	6216
0.000178	981
0.000178	5988
0.000178	3850
0.000178	1303
0.000178	15300
0.000178	1437
0.000177	5131
0.000177	5705
0.000177	2213
0.000177	637
0.000177	9639
0.000177	604
0.000177	7489
0.000177	4399
0.000177	2272
0.000176	6960
0.000176	7216
0.000176	5971
0.000175	6363
0.000175	12733
0.000175	626
0.000174	1413
0.000174	1100
0.000174	6568
0.000174	951
0.000174	54
0.000174	67
0.000174	5524
0.000174	1729
0.000173	8288
0.000173	598
0.000173	9023
0.000173	2889
0.000172	60
0.000172	1609
0.000172	3738
0.000172	1584
0.000172	1258
0.000172	7874
0.000171	4816
0.000171	1017
0.000171	6128
0.000171	12680
0.000171	1191
0.000171	1458
0.000171	1053
0.000171	6096
0.000170	902
0.000170	3392
0.000170	1082
0.000170	576
0.000170	165
0.000170	6150
0.000170	20249
0.000169	442
0.000169	1460
0.000169	5919
0.000169	707
0.000169	1137
0.000169	2954
0.000169	194
0.000169	1302
0.000169	2463
0.000169	777
0.000169	3516
0.000168	9093
0.000168	5862
0.000168	2160
0.000168	1215
0.000168	989
0.000168	2228
0.000168	8816
0.000167	627
0.000167	117
0.000167	4213
0.000167	446
0.000167	3319
0.000167	1266
0.000167	636
0.000167	8461
0.000166	5727
0.000166	136
0.000166	674
0.000166	652
0.000166	345
0.000166	1886
0.000166	8226
0.000165	1225
0.000165	1772
0.000165	79
0.000165	1097
0.000165	2373
0.000165	113
0.000165	7954
0.000165	53
0.000164	697
0.000164	538
0.000163	544
0.000163	14
0.000163	1476
0.000163	5917
0.000163	736
0.000163	1039
0.000163	6079
0.000163	1255
0.000163	771
0.000162	2965
0.000162	6534
0.000162	5163
0.000162	2202
0.000162	2157
0.000161	5894
0.000161	6206
0.000161	2259
0.000161	9648
0.000161	3195
0.000161	6639
0.000161	625
0.000160	167
0.000160	1021
0.000160	412
0.000160	4553
0.000160	8846
0.000160	8961
0.000160	4208
0.000159	6731
0.000159	5436
0.000159	1978
0.000159	5789
0.000159	628
0.000159	962
0.000159	4351
0.000159	7753
0.000158	18
0.000158	6669
0.000158	8881
0.000158	9056
0.000158	7536
0.000158	6467
0.000158	1612
0.000158	4572
0.000157	88
0.000157	854
0.000157	2297
0.000157	1833
0.000157	7686
0.000157	4182
0.000157	2214
0.000156	7202
0.000156	8256
0.000156	1287
0.000156	1034
0.000156	631
0.000155	3494
0.000155	7376
0.000155	407
0.000155	2133
0.000155	4567
0.000154	1263
0.000154	3418
0.000154	4590
0.000154	7166
0.000154	2059
0.000154	3478
0.000154	2249
0.000154	5212
0.000154	5467
0.000153	2188
0.000153	5102
0.000153	4587
0.000153	928
0.000153	3208
0.000153	7297
0.000153	1084
0.000153	10883
0.000152	640
0.000152	6463
0.000152	1182
0.000152	445
0.000152	5893
0.000152	8435
0.000152	781
0.000152	2284
0.000152	998
0.000152	6994
0.000152	2564
0.000151	9334
0.000151	5563
0.000151	1218
0.000151	7965
0.000151	44
0.000151	14420
0.000150	1089
0.000150	8269
0.000150	2952
0.000150	415
0.000150	1867
0.000150	2724
0.000150	162
0.000150	562
0.000149	2812
0.000149	3110
0.000149	6048
0.000149	6133
0.000149	4390
0.000149	6333
0.000149	4764
0.000149	6316
0.000149	2123
0.000149	1456
0.000149	1167
0.000149	443
0.000148	2566
0.000148	6192
0.000148	1107
0.000148	2851
0.000148	448
0.000148	440
0.000147	3076
0.000147	672
0.000147	458
0.000147	622
0.000147	3273
0.000147	8135
0.000147	974
0.000146	2223
0.000146	1125
0.000146	432
0.000146	6899
0.000146	3359
0.000146	6721
0.000146	8048
0.000146	2204
0.000145	2308
0.000145	5460
0.000145	9025
0.000145	5583
0.000145	1293
0.000145	1300
0.000145	3758
0.000144	462
0.000144	1768
0.000144	5824
0.000144	11438
0.000144	4711
0.000144	5323
0.000144	4772
0.000144	12710
0.000144	4273
0.000143	3450
0.000143	1812
0.000143	9499
0.000143	6528
0.000143	10211
0.000143	1440
0.000143	1108
0.000143	1088
0.000143	738
0.000143	1674
0.000143	5329
0.000142	2477
0.000142	5314
0.000142	2568
0.000142	410
0.000142	413
0.000142	2102
0.000142	943
0.000142	1183
0.000142	10332
0.000142	2230
0.000141	3322
0.000141	414
0.000141	6702
0.000141	2295
0.000141	284
0.000141	4068
0.000141	3015
0.000141	3726
0.000141	2180
0.000141	2663
0.000141	441
0.000140	411
0.000140	964
0.000140	2198
0.000140	13355
0.000140	630
0.000140	2643
0.000140	7478
0.000140	58
0.000139	9786
0.000139	189
0.000139	2190
0.000139	1332
0.000139	479
0.000139	406
0.000139	2543
0.000139	364
0.000139	8635
0.000139	341
0.000139	6904
0.000139	9190
0.000139	4121
0.000139	3523
0.000139	8120
0.000138	2030
0.000138	289
0.000138	473
0.000138	703
0.000138	444
0.000138	447
0.000138	449
0.000138	2436
0.000138	3558
0.000138	2342
0.000138	1227
0.000138	560
0.000138	5969
0.000137	1573
0.000137	2666
0.000137	1735
0.000137	7932
0.000137	34
0.000137	481
0.000137	6699
0.000137	7590
0.000136	592
0.000136	1110
0.000136	842
0.000136	9051
0.000136	3660
0.000136	2065
0.000136	1296
0.000136	4879
0.000136	1698
0.000136	476
0.000136	8102
0.000136	2818
0.000136	5903
0.000136	9883
0.000136	920
0.000135	2111
0.000135	1765
0.000135	6339
0.000135	408
0.000135	14983
0.000135	4592
0.000135	11810
0.000135	1022
0.000135	10396
0.000135	6824
0.000135	363
0.000135	298
0.000135	2247
0.000134	812
0.000134	6701
0.000134	7438
0.000134	2240
0.000134	2281
0.000134	587
0.000134	5138
0.000134	6624
0.000134	6623
0.000134	1461
0.000134	8067
0.000134	4813
0.000134	2271
0.000134	815
0.000134	6261
0.000133	455
0.000133	4190
0.000133	90
0.000133	6572
0.000133	2753
0.000133	818
0.000133	2120
0.000132	6293
0.000132	2969
0.000132	1289
0.000132	10185
0.000132	134
0.000132	461
0.000132	2377
0.000132	11300
0.000132	3040
0.000132	1116
0.000132	2347
0.000132	183
0.000132	599
0.000131	2162
0.000131	352
0.000131	4138
0.000131	465
0.000131	3737
0.000131	6531
0.000131	133
0.000131	205
0.000131	3856
0.000131	457
0.000131	3836
0.000131	7040
0.000131	2924
0.000131	1554
0.000131	2326
0.000130	2220
0.000130	10172
0.000130	2156
0.000130	2215
0.000130	2232
0.000130	2243
0.000130	2177
0.000130	8181
0.000130	5927
0.000130	474
0.000130	3389
0.000130	2231
0.000130	3524
0.000130	460
0.000130	1290
0.000130	5308
0.000129	3209
0.000129	17041
0.000129	47
0.000129	10184
0.000129	1715
0.000129	463
0.000129	1653
0.000129	8297
0.000129	570
0.000129	9414
0.000129	2554
0.000128	5335
0.000128	15148
0.000128	2416
0.000128	1878
0.000128	1966
0.000128	2043
0.000128	848
0.000128	7486
0.000128	1429
0.000128	2185
0.000128	3601
0.000128	1105
0.000128	9150
0.000127	9788
0.000127	3550
0.000127	464
0.000127	459
0.000127	6996
0.000127	7810
0.000127	3020
0.000127	9435
0.000127	1827
0.000127	1552
0.000127	6918
0.000127	1232
0.000127	2412
0.000127	3457
0.000127	917
0.000127	9127
0.000127	12099
0.000127	2836
0.000126	9009
0.000126	3712
0.000126	7772
0.000126	568
0.000126	5318
0.000126	3477
0.000126	4704
0.000126	3079
0.000126	11421
0.000126	2811
0.000126	10314
0.000126	1311
0.000125	3552
0.000125	828
0.000125	2189
0.000125	471
0.000125	1652
0.000125	6275
0.000125	11394
0.000125	4052
0.000125	1745
0.000125	3697
0.000124	2506
0.000124	475
0.000124	357
0.000124	5981
0.000124	2899
0.000124	14515
0.000124	8129
0.000124	8071
0.000124	6141
0.000124	336
0.000123	14421
0.000123	6965
0.000123	3865
0.000123	10774
0.000123	16715
0.000123	1141
0.000123	477
0.000123	5337
0.000123	1368
0.000123	4425
0.000123	3055
0.000123	2658
0.000122	301
0.000122	8935
0.000122	10425
0.000122	2871
0.000122	118
0.000122	8527
0.000122	7661
0.000122	191
0.000121	3867
0.000121	3725
0.000121	596
0.000121	7271
0.000121	2027
0.000121	1591
0.000121	5657
0.000121	2441
0.000121	7322
0.000121	8883
0.000121	10517
0.000121	2001
0.000121	1206
0.000121	2174
0.000121	3069
0.000121	1213
0.000121	15971
0.000121	2261
0.000120	8257
0.000120	4315
0.000120	2294
0.000120	9062
0.000120	2648
0.000120	10324
0.000120	14676
0.000120	6905
0.000120	10640
0.000120	2957
0.000120	4401
0.000120	6601
0.000120	9642
0.000120	12776
0.000120	2553
0.000120	7492
0.000119	1048
0.000119	3994
0.000119	417
0.000119	5039
0.000119	3785
0.000119	7462
0.000119	698
0.000119	75
0.000119	10257
0.000119	13417
0.000119	6268
0.000119	3529
0.000119	2975
0.000119	14945
0.000119	166
0.000119	1210
0.000119	11992
0.000119	1769
0.000118	3795
0.000118	6160
0.000118	1055
0.000118	116
0.000118	814
0.000118	8078
0.000118	6000
0.000118	840
0.000118	9235
0.000118	7752
0.000118	1723
0.000118	3193
0.000118	16909
0.000118	1483
0.000118	6296
0.000118	1279
0.000117	19276
0.000117	1249
0.000117	7147
0.000117	16412
0.000117	15044
0.000117	4461
0.000117	7549
0.000117	9136
0.000116	5113
0.000116	1315
0.000116	84
0.000116	7794
0.000116	7593
0.000116	6270
0.000116	6179
0.000116	2802
0.000116	5642
0.000116	1428
0.000116	5053
0.000116	17140
0.000116	478
0.000116	480
0.000116	13007
0.000116	5178
0.000116	992
0.000116	600
0.000116	7200
0.000115	6292
0.000115	2321
0.000115	2212
0.000115	2165
0.000115	1286
0.000115	9196
0.000115	8868
0.000115	1898
0.000115	10176
0.000115	13138
0.000115	748
0.000115	4819
0.000115	5084
0.000115	1888
0.000114	2203
0.000114	4304
0.000114	7893
0.000114	8840
0.000114	5514
0.000114	2252
0.000114	1308
0.000114	7491
0.000114	953
0.000114	1792
0.000113	5570
0.000113	4388
0.000113	18357
0.000113	7168
0.000113	1541
0.000113	3998
0.000113	2175
0.000113	1443
0.000113	18309
0.000113	3909
0.000113	9008
0.000113	5299
0.000113	2844
0.000113	6546
0.000113	1497
0.000112	10785
0.000112	2266
0.000112	4118
0.000112	7497
0.000112	11644
0.000112	4424
0.000112	2224
0.000112	1133
0.000112	17361
0.000112	1893
0.000112	10546
0.000112	6902
0.000111	5585
0.000111	355
0.000111	1832
0.000111	2972
0.000111	8648
0.000111	7089
0.000111	1686
0.000111	9925
0.000111	1744
0.000111	8138
0.000111	313
0.000111	3387
0.000111	7227
0.000111	8985
0.000111	2650
0.000110	8850
0.000110	4092
0.000110	835
0.000110	1565
0.000110	7845
0.000110	1128
0.000110	2946
0.000110	5209
0.000110	9295
0.000110	2641
0.000110	6792
0.000110	919
0.000110	3511
0.000110	10260
0.000110	8673
0.000110	500
0.000110	621
0.000110	1037
0.000110	1826
0.000110	11649
0.000110	5817
0.000109	2892
0.000109	1338
0.000109	12916
0.000109	10535
0.000109	9483
0.000109	5477
0.000109	2277
0.000109	2073
0.000109	8768
0.000109	3752
0.000109	6831
0.000109	15564
0.000109	317
0.000109	679
0.000109	6776
0.000109	1188
0.000109	1789
0.000108	6842
0.000108	13879
0.000108	2659
0.000108	1576
0.000108	3506
0.000108	1700
0.000108	557
0.000108	1780
0.000108	14009
0.000108	15495
0.000108	6704
0.000108	2113
0.000108	9328
0.000108	9947
0.000108	187
0.000108	8151
0.000108	5851
0.000108	5022
0.000108	6254
0.000108	3188
0.000108	3354
0.000107	2640
0.000107	8810
0.000107	1582
0.000107	1259
0.000107	6231
0.000107	1848
0.000107	9597
0.000107	7366
0.000107	3323
0.000107	4754
0.000107	1265
0.000107	4658
0.000107	16923
0.000107	4136
0.000107	886
0.000107	7088
0.000107	2032
0.000106	21826
0.000106	21860
0.000106	1036
0.000106	4298
0.000106	3122
0.000106	1736
0.000106	2859
0.000106	1805
0.000106	841
0.000106	2042
0.000106	1117
0.000106	7697
0.000106	7421
0.000106	97
0.000106	4774
0.000106	9769
0.000106	9810
0.000106	5788
0.000105	2119
0.000105	3734
0.000105	1150
0.000105	2009
0.000105	20684
0.000105	3632
0.000105	168
0.000105	9961
0.000105	15179
0.000105	6005
0.000105	7800
0.000105	5149
0.000105	11643
0.000105	6064
0.000105	1704
0.000105	15149
0.000105	8884
0.000105	9240
0.000105	978
0.000104	4827
0.000104	3553
0.000104	8021
0.000104	4414
0.000104	13443
0.000104	7445
0.000104	9616
0.000104	1216
0.000104	1205
0.000104	3677
0.000104	15967
0.000104	6089
0.000104	19598
0.000104	16308
0.000104	16161
0.000104	20497
0.000104	20499
0.000104	7432
0.000104	9501
0.000104	2201
0.000104	8872
0.000104	8873
0.000104	1207
0.000104	1493
0.000104	8888
0.000104	3551
0.000104	2435
0.000104	2309
0.000104	1842
0.000104	9050
0.000104	1562
0.000103	3549
0.000103	9066
0.000103	6732
0.000103	3456
0.000103	2629
0.000103	8889
0.000103	5963
0.000103	2445
0.000103	7035
0.000103	10734
0.000103	3194
0.000103	2945
0.000103	2222
0.000103	6618
0.000103	2322
0.000103	10121
0.000103	13143
0.000102	1679
0.000102	10094
0.000102	4580
0.000102	7052
0.000102	4962
0.000102	2872
0.000102	2037
0.000102	4721
0.000102	3691
0.000102	1103
0.000102	22294
0.000102	3225
0.000102	7671
0.000102	3520
0.000102	4134
0.000102	994
0.000102	4833
0.000102	10344
0.000102	6148
0.000102	1280
0.000101	2427
0.000101	2762
0.000101	8329
0.000101	16922
0.000101	5685
0.000101	1790
0.000101	3174
0.000101	48
0.000101	140
0.000101	11468
0.000101	331
0.000101	1234
0.000101	5239
0.000100	2074
0.000100	2267
0.000100	1824
0.000100	3463
0.000100	2452
0.000100	3723
0.000100	2934
0.000100	13277
0.000100	2286
0.000100	2424
0.000100	8453
0.000100	3791
0.000100	13911
0.000100	10993
0.000100	6846
0.000100	13201
0.000100	1047
0.000100	3640
0.000100	1426
0.000099	5230
0.000099	3816
0.000099	7575
0.000099	7543
0.000099	1728
0.000099	756
0.000099	15669
0.000099	8742
0.000099	12183
0.000099	1006
0.000099	1419
0.000099	1979
0.000099	6260
0.000099	4093
0.000099	1433
0.000099	4593
0.000099	1813
0.000099	2801
0.000099	1184
0.000099	8914
0.000099	6106
0.000099	4805
0.000098	91
0.000098	6567
0.000098	4907
0.000098	1038
0.000098	9598
0.000098	6700
0.000098	5330
0.000098	2866
0.000098	7362
0.000098	9826
0.000098	2426
0.000098	11271
0.000098	10253
0.000098	4410
0.000098	3153
0.000098	7394
0.000098	4099
0.000098	4456
0.000098	4030
0.000098	5551
0.000097	4977
0.000097	7534
0.000097	9798
0.000097	656
0.000097	2651
0.000097	2668
0.000097	3634
0.000097	820
0.000097	986
0.000097	1431
0.000097	1054
0.000097	7742
